frame_id	timestamp	hands	fingers	tools	gestures	hand_label	hand_id	hand_pos	hand_pitch	hand_roll	hand_yaw	hand_arm_dir	hand_wrist_pos	hand_elbow_pos	Thumb_id	Thumb_length	Thumb_width	Thumb_1	Thumb_2	Thumb_3	Thumb_4	Thumb_5	Index_id	Index_length	Index_width	Index_1	Index_2	Index_3	Index_4	Index_5	Middle_id	Middle_length	Middle_width	Middle_1	Middle_2	Middle_3	Middle_4	Middle_5	Ring_id	Ring_length	Ring_width	Ring_1	Ring_2	Ring_3	Ring_4	Ring_5	Pinky_id	Pinky_length	Pinky_width	Pinky_1	Pinky_2	Pinky_3	Pinky_4	Pinky_5	time_s
561447	39337371	1	5	0	0	Left	186	(-29.8579, 249.438, 22.5276)	47.781033	72.748209	1.02197	(0.536089, 0.291982, -0.792058)	(-37.3533, 207.234, 54.0146)	(-178.077, 130.589, 261.929)	1860	50.668617	19.687469	(-16.4651, 218.686, 71.9599)	(-16.4651, 218.686, 71.9599)	(11.8233, 250.682, 48.9097)	(30.6755, 270.254, 29.9277)	(34.6991, 265.783, 7.98365)	1861	57.173882	18.805471	(-36.8931, 226.997, 65.272)	(-21.5149, 282.866, 23.3423)	(13.0708, 286.558, 0.215618)	(25.2177, 267.816, 7.5221)	(22.8813, 255.475, 18.3935)	1862	65.14505	18.469471	(-43, 222.47, 56.024)	(-32.1975, 270.492, 9.35393)	(8.3827, 277.63, -12.9685)	(23.9443, 258.196, -0.947653)	(21.4277, 245.43, 11.877)	1863	62.638702	17.574873	(-46.9056, 215.699, 46.9932)	(-40.9736, 252.9, -0.857773)	(-2.34093, 258.266, -19.9789)	(12.3485, 241.19, -5.21404)	(9.65797, 229.87, 8.73546)	1864	49.107586	15.611376	(-45.0351, 204.915, 38.527)	(-44.9296, 234.392, -9.52733)	(-15.019, 242.313, -24.5069)	(-3.12641, 233.329, -12.6982)	(-4.15913, 223.95, 1.15076)	39.337371
561450	39364542	1	5	0	0	Left	186	(-34.6667, 253.61, 25.5926)	51.114049	78.831483	-11.866841	(0.544633, 0.321045, -0.774794)	(-34.7102, 209.311, 55.0271)	(-177.676, 125.037, 258.41)	1860	50.668617	19.687469	(-13.0998, 221.818, 71.339)	(-13.0998, 221.818, 71.339)	(9.45005, 257.684, 47.6664)	(24.2656, 280.112, 28.2679)	(26.1506, 277.055, 5.79965)	1861	57.173882	18.805471	(-34.8207, 228.418, 67.3724)	(-29.3917, 287.609, 27.5854)	(1.94161, 295.789, 1.20467)	(16.375, 277.922, 6.16821)	(16.237, 264.938, 16.5275)	1862	65.14505	18.469471	(-41.4747, 223.797, 58.5591)	(-40.379, 274.983, 14.0659)	(-3.58742, 287.509, -12.1156)	(15.0939, 269.194, -3.17716)	(15.2885, 255.583, 9.00807)	1863	62.638702	17.574873	(-45.7201, 217.148, 49.5903)	(-48.5808, 257.163, 3.77089)	(-12.8735, 267.162, -18.8546)	(4.78251, 250.825, -6.74136)	(4.65006, 238.597, 6.69076)	1864	49.107586	15.611376	(-43.8183, 207.05, 40.3239)	(-51.7574, 238.827, -5.55923)	(-24.5519, 250.406, -23.0969)	(-10.6442, 242.036, -13.1914)	(-9.26283, 231.9, 0.0817862)	39.364542
561453	39391668	1	5	0	0	Left	186	(-36.1175, 255.711, 28.3963)	53.143934	82.335575	-18.529431	(0.561541, 0.330461, -0.758595)	(-32.6375, 210.516, 56.2179)	(-180.042, 123.77, 255.349)	1860	50.668617	19.687469	(-10.8963, 223.529, 71.949)	(-10.8963, 223.529, 71.949)	(8.81167, 261.22, 48.5762)	(21.6067, 284.904, 29.2326)	(22.2422, 282.009, 6.67304)	1861	57.173882	18.805471	(-33.0725, 229.176, 69.2226)	(-32.3856, 289.844, 31.344)	(-2.5113, 299.967, 3.96318)	(12.5619, 282.433, 8.15268)	(13.0344, 269.289, 18.2988)	1862	65.14505	18.469471	(-39.9108, 224.524, 60.5673)	(-43.389, 277.145, 17.9072)	(-8.26117, 292.018, -9.31067)	(11.3025, 274.105, -1.51882)	(12.3022, 260.185, 10.2724)	1863	62.638702	17.574873	(-44.2565, 217.975, 51.5743)	(-51.211, 259.292, 7.37769)	(-17.073, 271.714, -16.4376)	(1.84544, 255.843, -5.68869)	(2.89898, 243.186, 7.29852)	1864	49.107586	15.611376	(-42.3183, 208.294, 41.8791)	(-53.9487, 241.139, -2.43826)	(-28.1986, 254.633, -20.7853)	(-13.4486, 246.632, -11.8407)	(-10.9515, 236.134, 0.980864)	39.391668
561457	39427779	1	5	0	0	Left	186	(-37.1644, 257.45, 29.5917)	56.735558	86.321585	-26.054228	(0.567183, 0.328202, -0.755372)	(-30.4251, 210.932, 54.4804)	(-179.31, 124.779, 252.765)	1860	50.668617	19.687469	(-8.39617, 223.936, 69.8139)	(-8.39617, 223.936, 69.8139)	(8.58224, 264.002, 48.3266)	(19.4041, 289.447, 30.0443)	(18.5442, 286.942, 7.44552)	1861	57.173882	18.805471	(-30.8911, 228.787, 68.5693)	(-34.6199, 291.487, 34.354)	(-5.6419, 302.863, 6.50615)	(9.05509, 284.946, 10.4022)	(9.15894, 271.693, 20.4157)	1862	65.14505	18.469471	(-37.9974, 224.351, 60.0175)	(-45.8238, 279.119, 20.7743)	(-12.6898, 296.865, -7.21182)	(7.59637, 279.088, -1.14713)	(9.26827, 264.621, 9.88425)	1863	62.638702	17.574873	(-42.5603, 218.145, 50.8887)	(-53.495, 261.58, 9.62491)	(-21.1293, 276.701, -15.0871)	(-1.10189, 261.019, -6.23738)	(1.10656, 247.698, 5.91377)	1864	49.107586	15.611376	(-40.7684, 209.123, 40.552)	(-56.0431, 243.916, -1.09204)	(-31.8765, 259.532, -19.904)	(-16.3599, 251.656, -12.2358)	(-12.7632, 240.546, -0.216899)	39.427779
561460	39454927	1	5	0	0	Left	186	(-37.5235, 257.769, 31.528)	60.914182	90.442361	-35.55719	(0.581024, 0.319447, -0.748575)	(-27.2206, 210.222, 53.0211)	(-179.739, 126.367, 249.522)	1860	50.668617	19.687469	(-4.47942, 223.185, 67.3145)	(-4.47942, 223.185, 67.3145)	(9.66916, 265.511, 48.2469)	(18.3595, 292.765, 31.498)	(15.5918, 291.031, 8.9801)	1861	57.173882	18.805471	(-27.1531, 227.227, 68.1319)	(-35.7598, 291.558, 38.0754)	(-9.79909, 305.824, 8.62784)	(5.65562, 288.227, 10.545)	(6.68218, 274.586, 19.9687)	1862	65.14505	18.469471	(-34.7722, 223.007, 59.9189)	(-47.5974, 279.549, 24.7131)	(-16.9159, 299.574, -4.50386)	(3.59954, 281.542, -0.224666)	(5.57365, 266.644, 10.1642)	1863	62.638702	17.574873	(-39.8441, 217.152, 50.8272)	(-55.5442, 262.379, 13.1865)	(-25.7698, 280.063, -13.0368)	(-4.59663, 264.669, -6.70612)	(-0.983134, 250.781, 4.43087)	1864	49.107586	15.611376	(-38.5876, 208.8, 39.8673)	(-58.3483, 245.26, 1.67968)	(-36.2533, 262.811, -17.9557)	(-19.9375, 255.067, -12.0035)	(-15.0366, 243.415, -1.00221)	39.454927
561464	39491068	1	5	0	0	Left	186	(-37.8565, 258.022, 32.6013)	63.237013	92.557384	-40.595162	(0.587313, 0.313012, -0.746383)	(-25.933, 210.049, 52.2278)	(-180.102, 127.883, 248.153)	1860	50.668617	19.687469	(-2.76827, 222.952, 65.8809)	(-2.76827, 222.952, 65.8809)	(10.3072, 266.268, 48.3293)	(18.281, 294.568, 33.0218)	(14.6653, 293.772, 10.5716)	1861	57.173882	18.805471	(-25.4389, 226.616, 67.8099)	(-36.2873, 291.635, 40.0461)	(-12.6729, 307.929, 9.69)	(3.14143, 290.57, 10.5619)	(4.42163, 276.863, 19.8575)	1862	65.14505	18.469471	(-33.3534, 222.514, 59.8197)	(-48.5327, 279.828, 26.8722)	(-19.8593, 301.574, -3.14316)	(0.622947, 283.312, 0.216873)	(2.29284, 268.263, 10.4414)	1863	62.638702	17.574873	(-38.7391, 216.842, 50.7927)	(-56.7363, 262.872, 15.2103)	(-28.364, 281.719, -11.7475)	(-6.73694, 266.457, -6.77734)	(-2.45582, 252.313, 3.78659)	1864	49.107586	15.611376	(-37.8503, 208.825, 39.5497)	(-59.8027, 246.045, 3.34403)	(-38.6902, 264.441, -16.5963)	(-22.0915, 256.655, -11.5515)	(-16.6483, 244.703, -1.14298)	39.491068
561468	39527299	1	5	0	0	Left	186	(-37.9427, 258.182, 33.1012)	63.951308	92.999235	-42.155166	(0.59146, 0.308611, -0.744939)	(-25.56, 210.111, 52.1988)	(-180.818, 129.101, 247.745)	1860	50.668617	19.687469	(-2.17179, 222.978, 65.501)	(-2.17179, 222.978, 65.501)	(10.7631, 266.496, 48.3515)	(18.6337, 295.046, 33.4592)	(14.5704, 294.27, 11.0849)	1861	57.173882	18.805471	(-24.81, 226.581, 67.8736)	(-36.3032, 291.75, 40.7283)	(-13.4515, 308.407, 9.98766)	(2.37417, 291.046, 10.5819)	(3.70029, 277.357, 19.8969)	1862	65.14505	18.469471	(-32.8632, 222.512, 60.006)	(-48.7674, 280, 27.7095)	(-20.6578, 301.982, -2.66581)	(-0.296948, 283.537, 0.4256)	(1.2476, 268.469, 10.6409)	1863	62.638702	17.574873	(-38.4042, 216.886, 51.0448)	(-57.152, 263.101, 16.0947)	(-29.323, 282.181, -11.2619)	(-7.63004, 266.877, -6.72747)	(-3.2233, 252.672, 3.70182)	1864	49.107586	15.611376	(-37.7083, 208.942, 39.7366)	(-60.4044, 246.342, 4.18106)	(-38.9548, 264.49, -15.6269)	(-22.5152, 256.321, -10.6675)	(-17.1573, 244.194, -0.41722)	39.527299
561471	39554402	1	5	0	0	Left	186	(-37.8061, 258.758, 33.463)	64.477212	92.93109	-42.920308	(0.594277, 0.306617, -0.743519)	(-25.3446, 210.577, 52.2278)	(-181.342, 130.09, 247.401)	1860	50.668617	19.687469	(-1.70418, 223.303, 65.2156)	(-1.70418, 223.303, 65.2156)	(11.2332, 266.833, 48.098)	(19.0638, 295.424, 33.2649)	(14.6001, 294.554, 10.9705)	1861	57.173882	18.805471	(-24.2885, 226.995, 67.939)	(-35.9081, 292.295, 41.1655)	(-13.545, 309.004, 10.0954)	(2.21293, 291.576, 10.46)	(3.56598, 277.892, 19.7799)	1862	65.14505	18.469471	(-32.4764, 222.984, 60.1811)	(-48.6167, 280.639, 28.3002)	(-20.8025, 302.543, -2.40066)	(-0.568989, 283.916, 0.418221)	(0.943861, 268.822, 10.6)	1863	62.638702	17.574873	(-38.1755, 217.409, 51.2873)	(-57.2473, 263.811, 16.762)	(-29.7574, 282.866, -10.9527)	(-8.10039, 267.417, -6.74767)	(-3.66815, 253.16, 3.59846)	1864	49.107586	15.611376	(-37.6835, 209.498, 39.9462)	(-60.7501, 247.103, 4.84829)	(-38.9298, 264.846, -14.9211)	(-22.6794, 256.291, -9.98872)	(-17.4799, 244.033, 0.186206)	39.554402
561473	39572376	1	5	0	0	Left	186	(-37.594, 259.502, 33.7802)	65.054486	92.418792	-43.153484	(0.593723, 0.306036, -0.744201)	(-25.4352, 211.122, 52.2295)	(-181.287, 130.788, 247.582)	1860	50.668617	19.687469	(-1.45934, 223.53, 64.9071)	(-1.45934, 223.53, 64.9071)	(11.7981, 266.934, 47.7154)	(19.7585, 295.428, 32.7636)	(14.8327, 294.314, 10.5777)	1861	57.173882	18.805471	(-23.9563, 227.481, 67.9687)	(-35.186, 292.992, 41.5463)	(-13.1637, 309.584, 10.1714)	(2.40435, 291.982, 10.2822)	(3.70975, 278.28, 19.5824)	1862	65.14505	18.469471	(-32.303, 223.59, 60.3196)	(-48.2176, 281.524, 28.8352)	(-20.5024, 303.11, -2.17979)	(-0.547756, 284.149, 0.391683)	(0.819438, 269.023, 10.5471)	1863	62.638702	17.574873	(-38.1963, 218.109, 51.4943)	(-57.214, 264.834, 17.3775)	(-29.908, 283.647, -10.6817)	(-8.39609, 267.911, -6.81142)	(-4.02037, 253.572, 3.4446)	1864	49.107586	15.611376	(-37.963, 210.225, 40.1255)	(-61.0876, 248.203, 5.47012)	(-39.1481, 265.614, -14.462)	(-23.0203, 256.739, -9.69637)	(-17.9338, 244.36, 0.389178)	39.572376
561475	39590538	1	5	0	0	Left	186	(-37.257, 260.144, 33.5921)	64.937724	91.398758	-42.241582	(0.59277, 0.305304, -0.74526)	(-25.6181, 211.724, 52.2702)	(-181.22, 131.582, 247.901)	1860	50.668617	19.687469	(-1.41708, 223.899, 64.7437)	(-1.41708, 223.899, 64.7437)	(12.334, 267.027, 47.2476)	(20.5744, 295.301, 32.033)	(15.4304, 293.89, 9.91364)	1861	57.173882	18.805471	(-23.8447, 228.156, 67.9014)	(-34.3787, 293.646, 41.1412)	(-12.349, 309.778, 9.53261)	(2.99294, 291.979, 9.69469)	(4.15429, 278.335, 19.0985)	1862	65.14505	18.469471	(-32.2818, 224.327, 60.3209)	(-47.6246, 282.27, 28.57)	(-19.1763, 302.673, -2.58136)	(0.292206, 283.252, 0.271105)	(1.40873, 268.182, 10.5395)	1863	62.638702	17.574873	(-38.2926, 218.869, 51.5608)	(-56.8958, 265.627, 17.2624)	(-29.5069, 283.924, -11.0565)	(-8.19346, 267.921, -7.18602)	(-3.97679, 253.588, 3.14611)	1864	49.107586	15.611376	(-38.2218, 210.914, 40.2392)	(-61.0464, 248.977, 5.47735)	(-38.8106, 265.863, -14.5778)	(-22.8611, 256.7, -9.75617)	(-17.9928, 244.288, 0.396251)	39.590538
561478	39617586	1	5	0	0	Left	186	(-36.3979, 261.148, 32.2776)	63.278575	87.550698	-38.175488	(0.593073, 0.299875, -0.747221)	(-26.2628, 213.083, 52.6682)	(-181.944, 134.366, 248.813)	1860	50.668617	19.687469	(-1.53839, 224.863, 64.4767)	(-1.53839, 224.863, 64.4767)	(13.614, 266.827, 45.3818)	(22.6931, 294.181, 29.0055)	(17.1775, 291.841, 7.05497)	1861	57.173882	18.805471	(-23.7746, 230.015, 67.6552)	(-32.2922, 294.788, 38.5372)	(-9.46416, 308.165, 6.21714)	(4.944, 289.641, 7.43494)	(5.46818, 276.448, 17.5147)	1862	65.14505	18.469471	(-32.4104, 226.202, 60.2933)	(-46.0418, 283.42, 26.5115)	(-17.2457, 301.691, -5.62807)	(1.56105, 281.719, -2.19923)	(2.22341, 267.021, 8.63261)	1863	62.638702	17.574873	(-38.6889, 220.634, 51.7941)	(-55.9894, 266.701, 15.9142)	(-28.2575, 282.967, -13.2963)	(-7.49448, 266.366, -8.97557)	(-3.71597, 252.292, 1.86942)	1864	49.107586	15.611376	(-39.0003, 212.265, 40.7795)	(-60.8243, 249.777, 4.79817)	(-38.1055, 265.05, -15.9951)	(-22.5123, 255.438, -10.8904)	(-18.0948, 243.229, -0.296355)	39.617586
561482	39653780	1	5	0	0	Left	186	(-35.101, 261.566, 30.2524)	56.50871	77.888951	-29.577738	(0.599335, 0.308083, -0.738839)	(-26.9987, 216.117, 56.6625)	(-184.324, 135.245, 250.607)	1860	50.668617	19.687469	(-1.4617, 228.008, 66.4584)	(-1.4617, 228.008, 66.4584)	(15.7664, 266.547, 42.5163)	(25.9035, 290.954, 22.5084)	(19.4845, 285.376, 1.4038)	1861	57.173882	18.805471	(-23.3342, 234.71, 69.2462)	(-29.1549, 295.469, 31.9575)	(-6.415, 303.301, -2.19212)	(7.07348, 284.37, 1.25019)	(7.14298, 272.614, 12.9859)	1862	65.14505	18.469471	(-32.307, 230.432, 62.576)	(-43.7174, 283.372, 21.7352)	(-14.4889, 295.5, -12.8278)	(3.13187, 275.052, -6.85142)	(3.07604, 261.933, 5.86395)	1863	62.638702	17.574873	(-39.0396, 224.14, 54.9768)	(-54.7261, 265.962, 13.5807)	(-26.8295, 276.764, -17.9153)	(-6.87437, 259.775, -11.7088)	(-3.62866, 247.069, 0.860692)	1864	49.107586	15.611376	(-40.0102, 214.428, 45.1689)	(-60.6514, 248.009, 4.86615)	(-37.4995, 259.131, -17.9828)	(-22.4061, 249.356, -11.7996)	(-18.5234, 238.386, 0.259412)	39.65378
561485	39680898	1	5	0	0	Left	186	(-33.9698, 261.88, 28.7963)	52.049768	72.083584	-24.512492	(0.603818, 0.324201, -0.728216)	(-27.5011, 218.522, 58.9135)	(-186.003, 133.419, 250.07)	1860	50.668617	19.687469	(-1.59677, 230.308, 67.8326)	(-1.59677, 230.308, 67.8326)	(17.142, 266.276, 41.1792)	(28.014, 288.378, 18.9952)	(21.2584, 280.92, -1.41213)	1861	57.173882	18.805471	(-23.2336, 237.957, 69.9383)	(-26.8682, 295.586, 27.728)	(-3.58123, 299.452, -6.73089)	(9.10601, 280.394, -1.43645)	(8.64269, 269.729, 11.2902)	1862	65.14505	18.469471	(-32.3305, 233.449, 63.5956)	(-41.8106, 283.187, 18.4606)	(-11.7478, 291.045, -16.6174)	(4.84608, 270.449, -8.57088)	(4.06853, 258.51, 5.23664)	1863	62.638702	17.574873	(-39.2551, 226.783, 56.5054)	(-53.3889, 265.546, 11.712)	(-25.0578, 272.754, -20.4172)	(-5.72736, 255.661, -12.7019)	(-2.97636, 243.941, 0.901083)	1864	49.107586	15.611376	(-40.5328, 216.331, 47.5279)	(-59.904, 247.145, 4.47777)	(-36.1841, 255.472, -18.9702)	(-21.5283, 245.662, -11.8601)	(-18.1323, 235.57, 1.07979)	39.680898
561488	39708026	1	5	0	0	Left	186	(-32.5213, 260.701, 25.1806)	41.736561	61.777463	-16.246189	(0.610392, 0.351996, -0.709592)	(-29.2498, 223.369, 62.922)	(-189.477, 130.97, 249.19)	1860	50.668617	19.687469	(-2.85514, 235.138, 70.2923)	(-2.85514, 235.138, 70.2923)	(18.8583, 264.905, 38.7061)	(31.4076, 281.754, 13.0653)	(24.5477, 270.965, -5.75665)	1861	57.173882	18.805471	(-24.0272, 244.239, 70.3145)	(-23.3811, 293.178, 18.1561)	(1.17368, 288.696, -15.3344)	(12.2251, 270.268, -5.82349)	(10.6222, 262.336, 8.6831)	1862	65.14505	18.469471	(-33.2578, 239.15, 64.6396)	(-38.866, 280.132, 10.8818)	(-7.34716, 279.226, -23.7843)	(7.57621, 259.543, -11.3675)	(5.72022, 250.449, 4.36955)	1863	62.638702	17.574873	(-40.4366, 231.684, 58.6906)	(-51.3573, 262.221, 7.14437)	(-21.911, 261.638, -24.7848)	(-4.13577, 245.169, -13.0303)	(-2.80577, 236.213, 2.71764)	1864	49.107586	15.611376	(-42.1721, 219.841, 51.7498)	(-58.8321, 243.193, 3.21953)	(-34.1716, 245.7, -20.5995)	(-20.3141, 236.538, -11.3469)	(-17.8348, 228.822, 3.32108)	39.708026
561491	39735090	1	5	0	0	Left	186	(-28.2467, 260.666, 20.7128)	34.372955	54.234769	-5.838708	(0.589242, 0.397184, -0.70359)	(-31.921, 228.616, 62.9991)	(-186.597, 124.356, 247.691)	1860	50.668617	19.687469	(-5.1917, 238.888, 71.3373)	(-5.1917, 238.888, 71.3373)	(22.0105, 262.366, 38.717)	(37.758, 273.716, 11.8466)	(31.0188, 260.739, -5.58597)	1861	57.173882	18.805471	(-25.2701, 249.748, 68.1694)	(-15.3356, 290.964, 10.563)	(11.6253, 279.509, -19.212)	(19.7428, 261.612, -6.32812)	(16.0773, 255.836, 8.80891)	1862	65.14505	18.469471	(-34.4552, 244.777, 62.3181)	(-31.3853, 278.478, 3.53286)	(3.38991, 268.952, -26.3993)	(14.6137, 249.956, -9.74162)	(10.436, 243.298, 6.75112)	1863	62.638702	17.574873	(-41.8215, 237.243, 56.6937)	(-45.2526, 261.404, 0.896859)	(-12.5668, 252.828, -26.3978)	(1.27715, 236.742, -9.81683)	(-0.476301, 230.363, 7.10062)	1864	49.107586	15.611376	(-44.1476, 224.773, 51.1672)	(-54.2429, 242.757, -1.29936)	(-27.2858, 239.675, -22.4084)	(-15.6066, 230.606, -10.4527)	(-15.5983, 224.836, 5.28071)	39.73509
561493	39753169	1	5	0	0	Left	186	(-24.9354, 258.568, 18.1603)	29.866246	49.515221	-0.340312	(0.581053, 0.404686, -0.706121)	(-32.8604, 230.389, 62.567)	(-185.387, 124.16, 247.923)	1860	50.668617	19.687469	(-5.89914, 239.508, 71.4797)	(-5.89914, 239.508, 71.4797)	(24.0956, 258.148, 38.1915)	(40.1736, 263.932, 9.78601)	(31.9045, 249.102, -5.36055)	1861	57.173882	18.805471	(-24.9894, 251.383, 66.4156)	(-9.45437, 287.012, 6.37241)	(18.3968, 270.705, -20.1422)	(24.1993, 253.472, -5.25724)	(19.2762, 249.179, 10.0154)	1862	65.14505	18.469471	(-34.2142, 246.574, 60.4927)	(-25.9927, 275.09, -0.500296)	(9.6726, 260.294, -27.0533)	(18.5287, 242.065, -8.24894)	(13.1597, 237.004, 8.4651)	1863	62.638702	17.574873	(-41.8182, 239.112, 55.0922)	(-40.8882, 258.816, -2.52449)	(-6.81794, 244.579, -25.403)	(3.79946, 229.435, -5.82537)	(0.112804, 225.057, 11.4142)	1864	49.107586	15.611376	(-44.7526, 226.415, 50.4412)	(-51.0561, 240.691, -3.73007)	(-23.1584, 233.905, -22.636)	(-13.1195, 225.112, -9.08998)	(-14.6748, 220.79, 7.02607)	39.753169
561496	39780413	1	5	0	0	Left	186	(-18.033, 253.512, 15.4208)	22.318507	41.336012	8.263365	(0.576843, 0.394321, -0.715376)	(-33.3071, 232.653, 61.9006)	(-184.728, 129.143, 249.687)	1860	50.668617	19.687469	(-6.13567, 239.34, 72.2205)	(-6.13567, 239.34, 72.2205)	(28.3196, 249.013, 39.4409)	(43.514, 244.815, 10.2806)	(32.8114, 228.901, -1.96346)	1861	57.173882	18.805471	(-22.9257, 252.79, 63.9567)	(2.14024, 277.948, 1.87041)	(29.7177, 253.853, -18.218)	(31.2568, 238.354, -0.622192)	(24.4133, 236.724, 14.4255)	1862	65.14505	18.469471	(-32.2285, 248.464, 57.7881)	(-15.2949, 267.44, -5.09316)	(20.3474, 242.53, -22.5607)	(23.569, 226.84, -0.0265778)	(15.9205, 225.08, 16.4717)	1863	62.638702	17.574873	(-40.3417, 241.392, 52.6087)	(-32.0991, 253.081, -6.58776)	(1.6589, 230.883, -22.5421)	(7.51787, 217.784, 0.249368)	(1.47095, 216.612, 17.3382)	1864	49.107586	15.611376	(-44.6331, 228.674, 49.2457)	(-44.5593, 236.404, -6.59622)	(-15.8693, 222.888, -19.8618)	(-9.37455, 215.197, -3.72925)	(-13.5856, 213.743, 12.4257)	39.780413
561500	39816455	1	5	0	0	Left	186	(-13.6013, 243.518, 16.3741)	18.269178	33.522094	18.376834	(0.576261, 0.308783, -0.756688)	(-37.4797, 227.822, 61.2325)	(-188.748, 146.767, 259.863)	1860	50.668617	19.687469	(-11.1116, 231.152, 74.7652)	(-11.1116, 231.152, 74.7652)	(28.5112, 233.881, 46.8755)	(44.3325, 224.012, 19.4693)	(32.1604, 209.171, 7.2496)	1861	57.173882	18.805471	(-24.5459, 246.355, 63.8333)	(11.5207, 263.981, 4.63477)	(37.1644, 233.95, -8.97191)	(33.5906, 219.938, 9.55142)	(24.6574, 220.265, 23.552)	1862	65.14505	18.469471	(-33.5499, 243.047, 56.6708)	(-6.28457, 255.681, -4.13935)	(26.8933, 224.149, -14.1865)	(24.3024, 209.974, 9.40718)	(14.3764, 210.416, 24.7392)	1863	62.638702	17.574873	(-41.9199, 236.916, 50.7544)	(-24.7261, 243.808, -7.25996)	(6.98064, 215.534, -16.3222)	(7.2255, 203.657, 7.84882)	(-1.24662, 204.664, 23.8855)	1864	49.107586	15.611376	(-47.6096, 224.767, 47.3651)	(-39.4373, 229.112, -8.24424)	(-11.6214, 210.576, -16.2736)	(-8.77232, 203.274, 1.05096)	(-15.3123, 203.6, 16.4766)	39.816455
561503	39843634	1	5	0	0	Left	186	(-11.536, 233.253, 17.6427)	10.754925	25.557328	22.396098	(0.574675, 0.284679, -0.767272)	(-39.1293, 225.032, 62.3621)	(-189.981, 150.304, 263.771)	1860	50.668617	19.687469	(-13.1095, 225.939, 76.9103)	(-13.1095, 225.939, 76.9103)	(27.6836, 220.72, 51.1434)	(42.4248, 205.955, 25.3846)	(28.7431, 191.905, 13.8473)	1861	57.173882	18.805471	(-23.8397, 241.789, 64.075)	(16.6485, 248.973, 5.55103)	(37.9586, 214.117, -3.14541)	(31.5333, 202.746, 16.3896)	(22.2016, 205.525, 29.8479)	1862	65.14505	18.469471	(-32.9285, 239.111, 56.7585)	(-1.78361, 242.423, -3.40733)	(26.7223, 205.512, -7.99404)	(20.8477, 194.401, 16.6303)	(10.4075, 197.683, 31.2598)	1863	62.638702	17.574873	(-41.8348, 233.671, 50.9495)	(-21.5689, 232.939, -6.47489)	(5.9532, 199.525, -10.0665)	(2.96752, 190.583, 15.1623)	(-6.0779, 194.435, 30.4368)	1864	49.107586	15.611376	(-49.032, 222.155, 48.2939)	(-38.1432, 220.354, -6.98956)	(-12.9216, 197.481, -11.7279)	(-11.9222, 191.567, 6.31684)	(-19.0056, 194.251, 21.2651)	39.843634
561507	39879698	1	5	0	0	Left	186	(-10.4148, 226.387, 20.5272)	8.108265	19.072311	26.821416	(0.564943, 0.263088, -0.782064)	(-41.4553, 221.489, 63.4376)	(-189.752, 152.429, 268.729)	1860	50.668617	19.687469	(-16.4427, 219.544, 79.5649)	(-16.4427, 219.544, 79.5649)	(25.4718, 210.191, 56.9605)	(39.9536, 193.71, 32.1113)	(25.5217, 181.235, 19.7096)	1861	57.173882	18.805471	(-24.5225, 236.439, 66.1356)	(20.0413, 238.808, 10.2392)	(37.1795, 201.252, 3.87446)	(28.1393, 191.305, 23.1499)	(18.4159, 195.347, 35.9971)	1862	65.14505	18.469471	(-33.3859, 234.763, 58.2654)	(1.5792, 234.321, 0.143578)	(25.7246, 194.22, -2.07214)	(16.9038, 184.257, 22.1613)	(5.9774, 188.847, 36.0659)	1863	62.638702	17.574873	(-42.47, 230.328, 51.9034)	(-18.9157, 227.096, -4.16389)	(4.69952, 190.663, -5.54431)	(-1.04151, 182.519, 19.4771)	(-10.5761, 187.542, 34.1001)	1864	49.107586	15.611376	(-50.7324, 219.678, 48.7778)	(-36.7299, 216.44, -5.7338)	(-13.9602, 190.905, -9.09364)	(-14.7022, 184.934, 8.9448)	(-22.3372, 188.42, 23.4495)	39.879698
561509	39897809	1	5	0	0	Left	186	(-9.96438, 224.731, 20.5637)	7.320224	17.374388	27.480389	(0.565738, 0.256687, -0.783615)	(-41.4916, 220.732, 63.2117)	(-189.998, 153.351, 268.91)	1860	50.668617	19.687469	(-16.6822, 218.046, 79.5452)	(-16.6822, 218.046, 79.5452)	(25.5574, 207.866, 57.9253)	(39.9151, 190.981, 33.2759)	(25.2148, 178.96, 20.7413)	1861	57.173882	18.805471	(-24.1501, 235.177, 66.0593)	(20.9281, 236.255, 10.5368)	(36.7073, 198.01, 4.79335)	(27.1127, 188.636, 24.088)	(17.4263, 193.098, 36.8234)	1862	65.14505	18.469471	(-32.993, 233.765, 58.1146)	(2.42686, 232.316, 0.285307)	(25.317, 191.467, -1.55589)	(15.943, 181.851, 22.6098)	(5.03146, 186.783, 36.4084)	1863	62.638702	17.574873	(-42.1501, 229.601, 51.6747)	(-18.2348, 225.698, -4.19673)	(4.26322, 188.554, -5.24389)	(-1.98045, 180.655, 19.7358)	(-11.4978, 185.983, 34.2618)	1864	49.107586	15.611376	(-50.6955, 219.199, 48.4742)	(-36.3407, 215.57, -5.92107)	(-14.2966, 189.389, -9.14468)	(-15.3519, 183.417, 8.87772)	(-22.9983, 187.108, 23.3255)	39.897809
